sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
42,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -257732.64798137685 dn_b = 0.0)",130.0,34.5,47.6,71.4,1.0,1.0,12.0,90.0,250.0,10.0,120.0,20.0,0.0
43,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=143615999.99999997 is outside of the moment–curvature range of the cross-section [64066.41294372689, 141906736.61615616]",290.0,250.0,47.6,34.5,1.0,0.0,14.0,80.0,250.0,12.0,21.82,21.82,0.0
44,2,h_var_6m,6.0,8.0,199.40266966198033,22357.41190490364,112.12192867228437,False,True,4.11895231227933,5,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|beam_min_spacing_lay_1_,,170.0,37.0,47.6,41.7,1.0,0.0,20.0,55.0,550.0,12.0,21.82,34.29,0.0
45,2,h_var_6m,6.0,8.0,124.78299648745332,6860.720584503765,54.98121360784598,False,True,3.4150839308332657,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_,,220.0,100.0,41.7,166.7,1.0,1.0,14.0,25.0,550.0,24.0,40.0,120.0,1.0
46,2,h_var_6m,6.0,8.0,110.70698155256483,143592.1556641594,1297.0469761744912,False,True,3.4164044231296375,7,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,100.0,76.9,34.5,250.0,1.0,0.0,12.0,70.0,200.0,20.0,20.0,30.0,1.0
47,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -402984.8579745032 dn_b = 0.0)",320.0,58.8,34.5,34.5,0.0,0.0,24.0,55.0,550.0,16.0,120.0,30.0,0.0
48,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=43776000.0 is outside of the moment–curvature range of the cross-section [19193.830949127343, 38403985.72160855]",300.0,37.0,33.3,52.6,1.0,1.0,16.0,16.0,200.0,14.0,120.0,21.82,1.0
49,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -1280.169880811649 dn_b = 0.0)",310.0,76.9,33.3,37.0,0.0,1.0,14.0,80.0,350.0,14.0,48.0,48.0,0.0
50,2,h_var_6m,6.0,8.0,663.2633336576565,135456.71571687944,204.2276556581001,False,True,2.0804068376448877,7,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,390.0,43.5,38.5,34.5,1.0,1.0,32.0,55.0,550.0,20.0,34.29,24.0,1.0
51,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=46223999.99999999 is outside of the moment–curvature range of the cross-section [19533.86492269131, 45401282.9532481]",130.0,47.6,83.3,34.5,1.0,1.0,28.0,16.0,200.0,10.0,34.29,34.29,1.0
52,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -546781.5222704916 dn_b = 0.0)",390.0,34.5,43.5,76.9,0.0,0.0,10.0,45.0,400.0,14.0,30.0,21.82,0.0
53,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=77256000.0 is outside of the moment–curvature range of the cross-section [19273.024116527242, 61580107.73328327]",380.0,76.9,47.6,62.5,0.0,1.0,16.0,35.0,200.0,12.0,80.0,34.29,1.0
54,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=190799999.99999997 is outside of the moment–curvature range of the cross-section [119183.96567868862, 187467403.42320183]",340.0,58.8,90.9,58.8,0.0,1.0,32.0,40.0,250.0,20.0,21.82,20.0,1.0
55,2,h_var_6m,6.0,8.0,81.86522030981311,63640.35843472072,777.379675934155,False,True,6.626984074199093,3,w_allowed_tinf_|w_allowed_inc_|max_reinforcement_spacing_lay_2,,110.0,50.0,250.0,200.0,1.0,0.0,14.0,35.0,600.0,14.0,60.0,34.29,1.0
56,2,h_var_6m,6.0,8.0,168.85537136753106,920.561661092593,5.451776,False,True,1.76,1,beam_min_spacing_lay_2_,,350.0,62.5,47.6,90.9,0.0,1.0,10.0,60.0,450.0,24.0,80.0,26.67,1.0
57,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -231414.69205451407 dn_b = 0.0)",100.0,35.7,52.6,47.6,1.0,0.0,20.0,70.0,500.0,10.0,26.67,20.0,0.0
58,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -189994.79457730893 dn_b = 0.0)",190.0,166.7,58.8,200.0,1.0,1.0,14.0,55.0,550.0,14.0,60.0,120.0,1.0
59,2,h_var_6m,6.0,8.0,170.91450457427553,1056.1608833115672,6.179469003770736,False,True,1.808393829104941,2,w_allowed_inc_|beam_min_spacing_lay_1_,,270.0,50.0,250.0,100.0,1.0,0.0,20.0,50.0,600.0,14.0,26.67,48.0,0.0
60,2,h_var_6m,6.0,8.0,237.66871985858165,2942.2258166238666,12.379524820828582,False,True,1.979981050916021,2,w_allowed_inc_|beam_min_spacing_lay_1_,,390.0,100.0,66.7,45.5,1.0,1.0,20.0,30.0,550.0,20.0,30.0,48.0,1.0
61,2,h_var_6m,6.0,8.0,326.3920691146892,8518.238756076997,26.098179343579016,False,True,1.68,5,w_allowed_inc_|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,330.0,40.0,71.4,33.3,0.0,0.0,32.0,80.0,400.0,28.0,120.0,34.29,1.0
62,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,Cracked/gross properties failed due to invalid geometry.,110.0,83.3,43.5,47.6,0.0,1.0,32.0,80.0,500.0,14.0,21.82,21.82,0.0
63,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -141016.597806397 dn_b = 0.0)",120.0,34.5,58.8,66.7,0.0,0.0,32.0,20.0,500.0,16.0,120.0,60.0,0.0
64,2,h_var_6m,6.0,8.0,118.95309440299525,27079.278362268284,227.6466913128611,False,True,3.956698423231067,6,w_allowed_tinf_|w_allowed_inc_|reinforcement_outside_cross_section|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,120.0,71.4,41.7,76.9,1.0,1.0,14.0,45.0,300.0,14.0,26.67,60.0,1.0
65,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -40563.94355695933 dn_b = 0.0)",270.0,200.0,38.5,37.0,1.0,1.0,10.0,25.0,450.0,14.0,120.0,120.0,1.0
66,2,h_var_6m,6.0,8.0,181.13247849518,4810.868606043842,26.559944665980268,False,True,1.7195417450527826,5,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,370.0,38.5,125.0,142.9,0.0,1.0,16.0,25.0,500.0,32.0,40.0,60.0,1.0
67,2,h_var_6m,6.0,8.0,105.01971247537858,23972.79214767362,228.26945134984956,False,True,5.224978753807849,2,w_allowed_tinf_|w_allowed_inc_,,150.0,58.8,52.6,250.0,1.0,0.0,14.0,30.0,600.0,28.0,60.0,80.0,0.0
68,2,h_var_6m,6.0,8.0,144.0108498756362,5394.038411056767,37.45577792030885,False,True,2.895692315522419,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_2_,,180.0,43.5,250.0,38.5,0.0,1.0,14.0,45.0,450.0,14.0,30.0,20.0,1.0
69,2,h_var_6m,6.0,8.0,337.68240897737087,25047.886925456227,74.17587134997832,False,True,2.8108026574678378,4,max_reinforcement|min_reinforcement_spacing_lay_2|reinforcement_outside_cross_section|beam_min_spacing_lay_2_,,140.0,76.9,35.7,125.0,1.0,1.0,28.0,90.0,550.0,24.0,48.0,40.0,1.0
70,2,h_var_6m,6.0,8.0,293.17240308988426,119140.84583872702,406.3849277184504,False,True,2.853304482849397,5,w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,380.0,52.6,52.6,111.1,1.0,1.0,24.0,25.0,350.0,32.0,26.67,21.82,0.0
71,2,h_var_6m,6.0,8.0,286.44816902474116,5596.428964996697,19.53731798688272,False,True,1.8393793794375883,3,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_2,,210.0,166.7,45.5,55.6,1.0,0.0,32.0,80.0,500.0,14.0,48.0,40.0,1.0
72,2,h_var_6m,6.0,8.0,192.82845008447885,1020.5721169714417,5.292642846656317,False,True,1.6,2,w_allowed_inc_|beam_min_spacing_lay_1_,,290.0,62.5,62.5,200.0,0.0,1.0,20.0,70.0,600.0,24.0,30.0,24.0,0.0
73,2,h_var_6m,6.0,8.0,96.22862029447205,29135.422011855793,302.77293722696663,False,True,3.038522661441816,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,240.0,41.7,90.9,83.3,1.0,1.0,10.0,16.0,350.0,32.0,48.0,30.0,0.0
74,2,h_var_6m,6.0,8.0,258.9967233150219,15710.290020660776,60.65825783267573,False,True,1.92,5,w_allowed_inc_|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,340.0,35.7,90.9,200.0,0.0,1.0,24.0,50.0,350.0,24.0,24.0,30.0,0.0
75,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -98393.45587456459 dn_b = 0.0)",310.0,142.9,100.0,35.7,1.0,1.0,16.0,45.0,500.0,12.0,34.29,20.0,0.0
76,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=117504000.0 is outside of the moment–curvature range of the cross-section [67612.7145986296, 105881476.57089856]",300.0,200.0,62.5,100.0,1.0,0.0,32.0,30.0,300.0,10.0,24.0,80.0,0.0
77,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -374906.6951692605 dn_b = 0.0)",230.0,62.5,55.6,45.5,0.0,0.0,10.0,70.0,600.0,14.0,60.0,48.0,0.0
